current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
3.4149843338653945,1.0040647607075293,-0.8270256030322871,4.6,1.6,-1.0,0.21445833267411674,0.9891231011816897,-0.022018818567735278,0.14543267286823178
3.6253205906867256,0.9993824760943881,-0.7960994584562683,4.6,1.6,-1.0,0.1770438153072273,0.9245886405241653,0.37051870714020274,-0.08861000774646395
4.023071354124458,1.1587767106476357,-0.8342187870794261,4.6,1.6,-1.0,0.06855669884647564,0.7869910800128752,0.4896492686892178,-0.3753513469434768
4.308300921273051,1.336240537760601,-0.9702575617699573,4.6,1.6,-1.0,0.25228419416578685,0.7396243342815461,0.6687813945819336,-0.07541412599522565
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9887824138834435,0.13667349572752452,0.06024693818319038
0.8335653627419465,0.45992915420045,-0.47358267578314184,4.6,1.6,-1.0,0.740972819972763,0.994847319402554,0.0029673647072627233,-0.1013410372171449
1.2694775944640908,0.4612293643398845,-0.517987276204533,4.6,1.6,-1.0,0.40965450735714815,0.9546145614382133,0.2308435576456192,-0.18820810552056835
1.639401942616432,0.5506839526488752,-0.5909201263454216,4.6,1.6,-1.0,0.17338398181442233,0.826870209377501,0.47828452141606814,0.2958539731316956
1.8714949693978915,0.6849329568810472,-0.5078772940717206,4.6,1.6,-1.0,0.07871683287588255,0.8089889930573457,0.5762833857140344,-0.11590629172754763
2.1341102042920563,0.872006944294579,-0.5455029704269783,4.6,1.6,-1.0,0.1725857838899736,0.8807194921635086,0.4489376192893832,-0.15095757718654718
2.3834437183563284,0.9991021150147124,-0.5882393734809062,4.6,1.6,-1.0,0.3852763848554426,0.9941075783706427,0.07604194078751574,-0.07725118683440556
2.8304087559532083,1.033291663170797,-0.6229726160183351,4.6,1.6,-1.0,0.07395791580937872,0.8695740289775625,-0.11532752329867912,0.4801464052739767
2.9342794977037134,1.0195157740686724,-0.5656190594461741,4.6,1.6,-1.0,0.026204712260229523,0.9866102074708122,-0.00518310534519231,-0.16301360045524318
3.3494221689881556,1.017334843664488,-0.6342113981795907,4.6,1.6,-1.0,0.17201404129957004,0.9933322461144818,-0.03919394412563437,-0.10841994084593179
3.6286431459525663,1.0063176121061088,-0.6646877286559656,4.6,1.6,-1.0,0.16935881726927365,0.9603732757425255,0.1854689154842913,-0.20804915916353026
3.979102658204457,1.0739989473746863,-0.7406090487161195,4.6,1.6,-1.0,0.11196027810602988,0.8214552385743044,0.5700486352139781,-0.015995140184244905
